Time X Y Theta
1747136219.082 0.000 0.000 4.910
1747136219.520 0.000 0.000 4.680
1747136220.017 0.000 0.000 2.060
1747136220.080 0.000 0.000 2.060
1747136220.143 0.000 0.000 2.060
1747136220.517 0.000 0.000 4.570
1747136221.018 0.000 0.000 -0.440
1747136221.080 0.000 0.000 -0.440
1747136221.518 0.000 0.000 3.050
1747136222.019 0.000 0.000 -2.890
1747136222.082 0.000 0.000 -2.890
1747136222.517 0.000 0.000 -2.160
1747136223.018 0.000 0.000 4.100
1747136223.081 0.000 0.000 4.100
1747136223.520 0.000 0.000 0.740
1747136224.016 0.000 0.000 1.330
1747136224.078 0.000 0.000 1.330
1747136224.519 0.000 0.000 -0.710
1747136225.021 0.000 0.000 3.750
1747136225.083 0.000 0.000 3.750
1747136225.146 0.000 0.000 3.750
1747136225.520 0.000 0.000 -3.610
1747136226.020 0.000 0.000 -2.070
1747136226.083 0.000 0.000 -2.070
1747136226.518 0.000 0.000 0.740
1747136227.018 0.000 0.000 -4.830
1747136227.079 0.000 0.000 -4.830
1747136227.519 0.000 0.000 0.490
1747136228.019 0.000 0.000 4.290
1747136228.080 0.000 0.000 4.290
1747136228.516 0.000 0.000 -2.280
1747136229.017 0.000 0.000 -2.110
1747136229.078 0.000 0.000 -2.110
1747136229.520 0.000 0.000 3.210
1747136230.020 0.000 0.000 3.100
1747136230.082 0.000 0.000 3.100
1747136230.144 0.000 0.000 3.100
1747136230.517 0.000 0.000 -1.530
1747136231.024 0.000 0.000 -1.460
1747136231.088 0.000 0.000 -1.460
1747136231.526 0.000 0.000 3.900
1747136232.087 0.000 0.000 3.410
1747136232.151 0.000 0.000 3.410
1747136232.589 0.000 0.000 -1.320
1747136233.150 0.000 0.000 4.630
1747136233.214 0.000 0.000 4.630
1747136233.651 0.000 0.000 -2.910
1747136234.153 0.000 0.000 -4.800
1747136234.213 0.000 0.000 -4.800
1747136234.652 0.000 0.000 4.000
1747136235.152 0.000 0.000 0.660
1747136235.213 0.000 0.000 0.660
1747136235.275 0.000 0.000 0.660
1747136235.652 0.000 0.000 -4.470
1747136236.153 0.000 0.000 -4.900
1747136236.213 0.000 0.000 -4.900
1747136236.713 0.000 0.000 -2.830
1747136237.274 0.000 0.000 3.770
1747136237.336 0.000 0.000 3.770
1747136237.777 0.000 0.000 -2.820
1747136238.278 0.000 0.000 1.990
1747136238.341 0.000 0.000 1.990
1747136238.782 0.000 0.000 -2.370
1747136239.276 0.000 0.000 -2.530
1747136239.339 0.000 0.000 -2.530
1747136239.779 0.000 0.000 -2.220
1747136240.278 0.000 0.000 -1.050
1747136240.341 0.000 0.000 -1.050
1747136240.403 0.000 0.000 -1.050
1747136240.776 0.000 0.000 -1.580
1747136241.277 0.000 0.000 -2.720
1747136241.339 0.000 0.000 -2.720
1747136241.776 0.000 0.000 -2.850
1747136242.277 0.000 0.000 -2.440
1747136242.340 0.000 0.000 -2.440
1747136242.779 0.000 0.000 0.100
1747136243.338 0.000 0.000 -1.230
1747136243.400 0.000 0.000 -1.230
1747136243.840 0.000 0.000 2.910
1747136244.340 0.000 0.000 3.770
1747136244.402 0.000 0.000 3.770
1747136244.841 0.000 0.000 2.080
1747136245.342 0.000 0.000 -1.690
1747136245.404 0.000 0.000 -1.690
1747136245.468 0.000 0.000 -1.690
1747136245.845 0.000 0.000 -1.820
1747136246.348 0.000 0.000 -4.900
1747136246.411 0.000 0.000 -4.900
1747136246.847 0.000 0.000 0.720
1747136247.346 0.000 0.000 -1.860
1747136247.409 0.000 0.000 -1.860
1747136247.845 0.000 0.000 -2.430
1747136248.348 0.000 0.000 -3.180
1747136248.408 0.000 0.000 -3.180
1747136248.843 0.000 0.000 -3.230
1747136249.341 0.000 0.000 3.220
1747136249.404 0.000 0.000 3.220
1747136249.899 0.000 0.000 -3.170
1747136250.396 0.000 0.000 -3.470
1747136250.458 0.000 0.000 -3.470
1747136250.520 0.000 0.000 -3.470
1747136250.898 0.000 0.000 2.530
1747136251.395 0.000 0.000 -1.210
1747136251.458 0.000 0.000 -1.210
1747136251.897 0.000 0.000 -4.340
1747136252.399 0.000 0.000 3.700
1747136252.462 0.000 0.000 3.700
1747136252.900 0.000 0.000 -2.420
1747136253.400 0.000 0.000 -3.310
1747136253.462 0.000 0.000 -3.310
1747136253.899 0.000 0.000 -2.510
1747136254.400 0.000 0.000 3.290
1747136254.463 0.000 0.000 3.290
1747136254.898 0.000 0.000 3.510
1747136255.402 0.000 0.000 2.910
1747136255.465 0.000 0.000 2.910
1747136255.527 0.000 0.000 2.910
1747136255.904 0.000 0.000 1.310
1747136256.406 0.000 0.000 -0.470
1747136256.467 0.000 0.000 -0.470
1747136256.905 0.000 0.000 0.010
1747136257.406 0.000 0.000 -2.180
1747136257.468 0.000 0.000 -2.180
1747136257.906 0.000 0.000 -4.650
1747136258.407 0.000 0.000 0.360
1747136258.469 0.000 0.000 0.360
1747136258.906 0.000 0.000 -3.570
1747136259.410 0.000 0.000 4.290
1747136259.472 0.000 0.000 4.290
1747136259.913 0.000 0.000 -2.350
1747136260.408 0.000 0.000 -4.460
1747136260.470 0.000 0.000 -4.460
1747136260.533 0.000 0.000 -4.460
1747136260.909 0.000 0.000 2.950
1747136261.414 0.000 0.000 3.090
1747136261.476 0.000 0.000 3.090
1747136261.915 0.000 0.000 -1.960
1747136262.419 0.000 0.000 -2.390
1747136262.481 0.000 0.000 -2.390
1747136262.921 0.000 0.000 -2.040
1747136263.421 0.000 0.000 -1.630
1747136263.483 0.000 0.000 -1.630
1747136263.919 0.000 0.000 1.500
1747136264.474 0.000 0.000 4.630
1747136264.535 0.000 0.000 4.630
1747136264.971 0.000 0.000 -3.170
1747136265.478 0.000 0.000 -0.490
1747136265.539 0.000 0.000 -0.490
1747136265.602 0.000 0.000 -0.490
1747136265.979 0.000 0.000 3.280
1747136266.479 0.000 0.000 1.870
1747136266.541 0.000 0.000 1.870
1747136266.982 0.000 0.000 -0.590
1747136267.541 0.000 0.000 0.300
1747136267.603 0.000 0.000 0.300
1747136268.038 0.000 0.000 3.930
1747136268.538 0.000 0.000 -3.150
1747136268.599 0.000 0.000 -3.150
1747136269.037 0.000 0.000 2.670
1747136269.535 0.000 0.000 -3.810
1747136269.597 0.000 0.000 -3.810
1747136270.036 0.000 0.000 1.650
1747136270.537 0.000 0.000 1.050
1747136270.600 0.000 0.000 1.050
1747136270.664 0.000 0.000 1.050
1747136271.037 0.000 0.000 -2.350
1747136271.533 0.000 0.000 -1.850
1747136271.595 0.000 0.000 -1.850
1747136272.031 0.000 0.000 0.880
1747136272.532 0.000 0.000 -1.360
1747136272.594 0.000 0.000 -1.360
1747136273.032 0.000 0.000 1.390
1747136273.532 0.000 0.000 3.920
1747136273.595 0.000 0.000 3.920
1747136274.031 0.000 0.000 4.660
1747136274.528 0.000 0.000 0.240
1747136274.589 0.000 0.000 0.240
1747136275.027 0.000 0.000 1.010
1747136275.527 0.000 0.000 1.440
1747136275.590 0.000 0.000 1.440
1747136275.652 0.000 0.000 1.440
1747136276.031 0.000 0.000 -0.030
1747136276.535 0.000 0.000 1.720
1747136276.598 0.000 0.000 1.720
1747136277.037 0.000 0.000 -1.100
1747136277.539 0.000 0.000 -4.380
1747136277.602 0.000 0.000 -4.380
1747136278.040 0.000 0.000 -1.680
1747136278.539 0.000 0.000 -4.510
1747136278.600 0.000 0.000 -4.510
1747136279.038 0.000 0.000 -0.880
1747136279.535 0.000 0.000 2.160
1747136279.598 0.000 0.000 2.160
1747136280.033 0.000 0.000 4.890
1747136280.532 0.000 0.000 1.120
1747136280.594 0.000 0.000 1.120
1747136280.661 0.000 0.000 1.120
1747136281.032 0.000 0.000 -0.070
1747136281.530 0.000 0.000 3.350
1747136281.592 0.000 0.000 3.350
1747136282.030 0.000 0.000 1.330
1747136282.528 0.000 0.000 4.650
1747136282.590 0.000 0.000 4.650
1747136283.028 0.000 0.000 -4.730
1747136283.527 0.000 0.000 -4.240
1747136283.589 0.000 0.000 -4.240
1747136284.086 0.000 0.000 -1.080
1747136284.586 0.000 0.000 2.460
1747136284.647 0.000 0.000 2.460
1747136285.083 0.000 0.000 -0.030
1747136285.580 0.000 0.000 -3.700
1747136285.641 0.000 0.000 -3.700
1747136285.703 0.000 0.000 -3.700
1747136286.079 0.000 0.000 -1.840
1747136286.578 0.000 0.000 -2.630
1747136286.640 0.000 0.000 -2.630
1747136287.077 0.000 0.000 4.910
1747136287.576 0.000 0.000 -0.110
1747136287.640 0.000 0.000 -0.110
1747136288.076 0.000 0.000 2.920
1747136288.577 0.000 0.000 4.520
1747136288.639 0.000 0.000 4.520
1747136289.077 0.000 0.000 1.030
1747136289.575 0.000 0.000 -0.830
1747136289.636 0.000 0.000 -0.830
1747136290.135 0.000 0.000 -2.370
1747136290.636 0.000 0.000 2.720
1747136290.696 0.000 0.000 2.720
1747136290.758 0.000 0.000 2.720
1747136291.196 0.000 0.000 2.980
1747136291.695 0.000 0.000 0.600
1747136291.757 0.000 0.000 0.600
1747136292.190 0.000 0.000 -2.750
1747136292.691 0.000 0.000 -0.310
1747136292.752 0.000 0.000 -0.310
1747136293.189 0.000 0.000 1.590
1747136293.692 0.000 0.000 4.630
1747136293.754 0.000 0.000 4.630
1747136294.189 0.000 0.000 -2.800
1747136294.696 0.000 0.000 0.400
1747136294.754 0.000 0.000 0.400
1747136295.189 0.000 0.000 -4.490
1747136295.691 0.000 0.000 -4.050
1747136295.753 0.000 0.000 -4.050
1747136295.816 0.000 0.000 -4.050
1747136296.190 0.000 0.000 -0.280
1747136296.687 0.000 0.000 -0.970
1747136296.751 0.000 0.000 -0.970
1747136297.189 0.000 0.000 1.810
1747136297.685 0.000 0.000 -2.120
1747136297.747 0.000 0.000 -2.120
1747136298.188 0.000 0.000 0.130
1747136298.689 0.000 0.000 3.400
1747136298.751 0.000 0.000 3.400
1747136299.187 0.000 0.000 0.500
1747136299.688 0.000 0.000 -0.440
1747136299.749 0.000 0.000 -0.440
1747136300.186 0.000 0.000 3.880
1747136300.685 0.000 0.000 -3.930
1747136300.748 0.000 0.000 -3.930
1747136300.810 0.000 0.000 -3.930
1747136301.185 0.000 0.000 1.340
1747136301.685 0.000 0.000 -1.700
1747136301.748 0.000 0.000 -1.700
1747136302.182 0.000 0.000 0.420
1747136302.685 0.000 0.000 3.260
1747136302.748 0.000 0.000 3.260
1747136303.183 0.000 0.000 -2.760
1747136303.685 0.000 0.000 -4.570
1747136303.746 0.000 0.000 -4.570
1747136304.184 0.000 0.000 4.050
1747136304.682 0.000 0.000 -2.980
1747136304.744 0.000 0.000 -2.980
1747136305.184 0.000 0.000 -4.170
1747136305.682 0.000 0.000 1.670
1747136305.744 0.000 0.000 1.670
1747136305.807 0.000 0.000 1.670
1747136306.184 0.000 0.000 -2.780
1747136306.687 0.000 0.000 -4.130
1747136306.750 0.000 0.000 -4.130
1747136307.187 0.000 0.000 1.280
1747136307.684 0.000 0.000 -4.780
1747136307.748 0.000 0.000 -4.780
1747136308.185 0.000 0.000 -4.280
1747136308.684 0.000 0.000 -0.140
1747136308.746 0.000 0.000 -0.140
1747136309.183 0.000 0.000 0.040
