Time X Y Theta
1747136526.605 0.000 0.000 -1.270
1747136527.109 0.000 0.000 -1.560
1747136527.235 0.000 0.000 -1.560
1747136527.611 0.000 0.000 -3.660
1747136528.113 0.000 0.000 2.010
1747136528.239 0.000 0.000 2.010
1747136528.616 0.000 0.000 3.360
1747136529.114 0.000 0.000 2.380
1747136529.241 0.000 0.000 2.380
1747136529.304 0.000 0.000 2.380
1747136529.617 0.000 0.000 3.730
1747136530.116 0.000 0.000 1.800
1747136530.240 0.000 0.000 1.800
1747136530.613 0.000 0.000 1.030
1747136531.116 0.000 0.000 4.960
1747136531.241 0.000 0.000 4.960
1747136531.614 0.000 0.000 -4.250
1747136532.113 0.000 0.000 -3.890
1747136532.237 0.000 0.000 -3.890
1747136532.613 0.000 0.000 -3.510
1747136533.113 0.000 0.000 -2.060
1747136533.236 0.000 0.000 -2.060
1747136533.613 0.000 0.000 3.190
1747136534.112 0.000 0.000 -2.050
1747136534.239 0.000 0.000 -2.050
1747136534.301 0.000 0.000 -2.050
1747136534.613 0.000 0.000 -2.700
1747136535.112 0.000 0.000 0.190
1747136535.237 0.000 0.000 0.190
1747136535.610 0.000 0.000 -4.950
