Time X Y Theta
1757048979.898 0.000 0.000 0.000
1757048979.999 0.000 0.000 0.000
1757048980.099 0.000 0.000 0.000
1757048980.200 0.000 0.000 0.000
1757048980.301 0.000 0.000 0.000
1757048980.402 0.000 0.000 0.000
1757048980.503 0.000 0.000 0.000
1757048980.604 0.000 0.000 0.000
1757048980.704 0.000 0.000 0.000
1757048980.804 0.000 0.000 0.000
1757048980.905 0.000 0.000 0.000
1757048981.006 0.000 0.000 0.000
1757048981.107 0.000 0.000 0.000
1757048981.207 0.000 0.000 0.000
1757048981.308 0.000 0.000 0.000
1757048981.409 0.000 0.000 0.000
1757048981.509 0.000 0.000 0.000
1757048981.610 0.000 0.000 0.000
1757048981.710 0.000 0.000 0.000
1757048981.811 0.000 0.000 0.000
1757048981.912 0.000 0.000 0.000
1757048982.013 0.000 0.000 0.000
1757048982.114 0.000 0.000 0.000
1757048982.215 0.000 0.000 0.000
1757048982.316 0.000 0.000 0.000
1757048982.416 0.000 0.000 0.000
1757048982.517 0.000 0.000 0.000
1757048982.617 0.000 0.000 0.000
1757048982.717 0.000 0.000 0.000
1757048982.818 0.000 0.000 0.000
1757048982.919 0.000 0.000 0.000
1757048983.019 0.000 0.000 0.000
1757048983.120 0.000 0.000 0.000
1757048983.221 0.000 0.000 0.000
1757048983.322 0.000 0.000 0.000
1757048983.423 0.000 0.000 0.000
1757048983.524 0.000 0.000 0.000
1757048983.625 0.000 0.000 0.000
1757048983.726 0.000 0.000 0.000
1757048983.827 0.000 0.000 0.000
1757048983.927 0.000 0.000 0.000
1757048984.028 0.000 0.000 0.000
1757048984.128 0.000 0.000 0.000
1757048984.229 0.000 0.000 0.000
1757048984.329 0.000 0.000 0.000
1757048984.430 0.000 0.000 0.000
1757048984.531 0.000 0.000 0.000
1757048984.632 0.000 0.000 0.000
1757048984.733 0.000 0.000 0.000
1757048984.834 0.000 0.000 0.000
1757048984.934 0.000 0.000 0.000
1757048985.035 0.000 0.000 0.000
1757048985.135 0.000 0.000 0.000
1757048985.235 0.000 0.000 0.000
1757048985.335 0.000 0.000 0.000
1757048994.596 0.000 0.000 0.000
1757048994.697 0.000 0.000 0.000
1757048994.797 0.000 0.000 0.000
1757048994.898 0.000 0.000 0.000
1757048994.998 0.000 0.000 0.000
1757048995.099 0.000 0.000 0.000
1757048995.199 0.000 0.000 0.000
1757048995.300 0.000 0.000 0.000
1757048995.400 0.000 0.000 0.000
1757048995.501 0.000 0.000 0.000
1757048995.602 0.000 0.000 0.000
1757048995.703 0.000 0.000 0.000
1757048995.804 0.000 0.000 0.000
1757048995.905 0.000 0.000 0.000
1757048996.006 0.000 0.000 0.000
1757048996.107 0.000 0.000 0.000
1757048996.208 0.000 0.000 0.000
1757048996.309 0.000 0.000 0.000
1757048996.409 0.000 0.000 0.000
1757048996.510 0.000 0.000 0.000
1757048996.611 0.000 0.000 0.000
1757048996.712 0.000 0.000 0.000
1757048996.813 0.000 0.000 0.000
1757048996.914 0.000 0.000 0.000
1757048997.015 0.000 0.000 0.000
1757048997.115 0.000 0.000 0.000
1757048997.216 0.000 0.000 0.000
1757048997.317 0.000 0.000 0.000
1757048997.418 0.000 0.000 0.000
1757048997.518 0.000 0.000 0.000
1757048997.619 0.000 0.000 0.000
1757048997.720 0.000 0.000 0.000
1757048997.820 0.000 0.000 0.000
1757048997.921 0.000 0.000 0.000
1757048998.022 0.000 0.000 0.000
1757048998.122 0.000 0.000 0.000
1757048998.223 0.000 0.000 0.000
1757048998.324 0.000 0.000 0.000
1757048998.424 0.000 0.000 0.000
1757048998.525 0.000 0.000 0.000
1757048998.625 0.000 0.000 0.000
1757048998.726 0.000 0.000 0.000
1757048998.827 0.000 0.000 0.000
1757048998.928 0.000 0.000 0.000
1757048999.029 0.000 0.000 0.000
1757048999.130 0.000 0.000 0.000
1757048999.230 0.000 0.000 0.000
