Time X Y Theta
1757053646.570 0.000 0.000 0.000
1757053646.671 0.000 0.000 0.000
1757053646.772 0.000 0.000 0.000
1757053646.872 0.000 0.000 0.000
1757053646.973 0.000 0.000 0.000
1757053647.073 0.000 0.000 0.000
1757053647.174 0.000 0.000 0.000
1757053647.275 0.000 0.000 0.000
1757053647.376 0.000 0.000 0.000
1757053647.477 0.000 0.000 0.000
1757053647.577 0.000 0.000 0.000
1757053647.677 0.000 0.000 0.000
1757053647.778 0.000 0.000 0.000
1757053647.878 0.000 0.000 0.000
1757053647.979 0.000 0.000 0.000
1757053648.079 0.000 0.000 0.000
1757053648.180 0.000 0.000 0.000
1757053648.280 0.000 0.000 0.000
1757053648.381 0.000 0.000 0.000
1757053648.482 0.000 0.000 0.000
1757053648.582 0.000 0.000 0.000
1757053648.683 0.000 0.000 0.000
1757053648.784 0.000 0.000 0.000
1757053648.885 0.000 0.000 0.000
1757053648.986 0.000 0.000 0.000
1757053649.086 0.000 0.000 0.000
1757053649.186 0.000 0.000 0.000
1757053649.286 0.000 0.000 0.000
1757053649.387 0.000 0.000 0.000
1757053649.487 0.000 0.000 0.000
1757053649.588 0.000 0.000 0.000
1757053649.689 0.000 0.000 0.000
1757053649.790 0.000 0.000 0.000
1757053649.890 0.000 0.000 0.000
1757053649.991 0.000 0.000 0.000
1757053650.092 0.000 0.000 0.000
1757053650.193 0.000 0.000 0.000
1757053650.294 0.000 0.000 0.000
1757053650.394 0.000 0.000 0.000
1757053650.495 0.000 0.000 0.000
1757053650.595 0.000 0.000 0.000
1757053650.696 0.000 0.000 0.000
1757053650.797 0.000 0.000 0.000
1757053650.897 0.000 0.000 0.000
1757053650.998 0.000 0.000 0.000
1757053651.099 0.000 0.000 0.000
1757053651.199 0.000 0.000 0.000
1757053651.300 0.000 0.000 0.000
1757053651.400 0.000 0.000 0.000
1757053651.501 0.000 0.000 0.000
1757053651.602 0.000 0.000 0.000
1757053651.703 0.000 0.000 0.000
1757053651.804 0.000 0.000 0.000
1757053651.905 0.000 0.000 0.000
1757053652.006 0.000 0.000 0.000
1757053652.107 0.000 0.000 0.000
1757053652.207 0.000 0.000 0.000
1757053652.308 0.000 0.000 0.000
1757053652.409 0.000 0.000 0.000
1757053652.510 0.000 0.000 0.000
1757053652.611 0.000 0.000 0.000
1757053652.712 0.000 0.000 0.000
1757053652.813 0.000 0.000 0.000
1757053652.914 0.000 0.000 0.000
1757053653.015 0.000 0.000 0.000
1757053653.116 0.000 0.000 0.000
1757053653.217 0.000 0.000 0.000
1757053653.317 0.000 0.000 0.000
1757053653.418 0.000 0.000 0.000
1757053653.519 0.000 0.000 0.000
1757053653.620 0.000 0.000 0.000
1757053653.721 0.000 0.000 0.000
1757053653.822 0.000 0.000 0.000
1757053653.923 0.000 0.000 0.000
1757053654.023 0.000 0.000 0.000
1757053654.123 0.000 0.000 0.000
1757053654.224 0.000 0.000 0.000
1757053654.324 0.000 0.000 0.000
1757053654.425 0.000 0.000 0.000
1757053654.526 0.000 0.000 0.000
1757053654.627 0.000 0.000 0.000
1757053654.727 0.000 0.000 0.000
1757053654.828 0.000 0.000 0.000
1757053654.929 0.000 0.000 0.000
1757053655.030 0.000 0.000 0.000
1757053655.130 0.000 0.000 0.000
1757053655.231 0.000 0.000 0.000
1757053655.332 0.000 0.000 0.000
1757053655.433 0.000 0.000 0.000
1757053655.534 0.000 0.000 0.000
1757053655.635 0.000 0.000 0.000
1757053655.736 0.000 0.000 0.000
1757053655.836 0.000 0.000 0.000
1757053655.936 0.000 0.000 0.000
1757053656.037 0.000 0.000 0.000
1757053656.138 0.000 0.000 0.000
1757053656.238 0.000 0.000 0.000
1757053656.338 0.000 0.000 0.000
1757053656.438 0.000 0.000 0.000
1757053656.539 0.000 0.000 0.000
1757053656.640 0.000 0.000 0.000
1757053656.741 0.000 0.000 0.000
1757053656.842 0.000 0.000 0.000
1757053656.943 0.000 0.000 0.000
1757053657.044 0.000 0.000 0.000
1757053657.145 0.000 0.000 0.000
1757053657.246 0.000 0.000 0.000
1757053657.346 0.000 0.000 0.000
1757053657.447 0.000 0.000 0.000
1757053657.548 0.000 0.000 0.000
1757053657.649 0.000 0.000 0.000
1757053657.749 0.000 0.000 0.000
1757053657.850 0.000 0.000 0.000
1757053657.951 0.000 0.000 0.000
1757053658.052 0.000 0.000 0.000
1757053658.152 0.000 0.000 0.000
1757053658.253 0.000 0.000 0.000
1757053658.354 0.000 0.000 0.000
1757053658.454 0.000 0.000 0.000
1757053658.555 0.000 0.000 0.000
1757053658.655 0.000 0.000 0.000
1757053658.756 0.000 0.000 0.000
1757053658.857 0.000 0.000 0.000
1757053658.957 0.000 0.000 0.000
1757053659.058 0.000 0.000 0.000
1757053659.158 0.000 0.000 0.000
1757053659.259 0.000 0.000 0.000
1757053659.359 0.000 0.000 0.000
1757053659.460 0.000 0.000 0.000
1757053659.560 0.000 0.000 0.000
1757053659.661 0.000 0.000 0.000
1757053659.762 0.000 0.000 0.000
1757053659.863 0.000 0.000 0.000
1757053659.964 0.000 0.000 0.000
1757053660.064 0.000 0.000 0.000
1757053660.165 0.000 0.000 0.000
1757053660.266 0.000 0.000 0.000
1757053660.366 0.000 0.000 0.000
1757053660.466 0.000 0.000 0.000
1757053660.566 0.000 0.000 0.000
1757053660.667 0.000 0.000 0.000
1757053660.768 0.000 0.000 0.000
1757053660.868 0.000 0.000 0.000
1757053660.969 0.000 0.000 0.000
1757053661.069 0.000 0.000 0.000
1757053661.170 0.000 0.000 0.000
1757053661.271 0.000 0.000 0.000
1757053661.371 0.000 0.000 0.000
1757053661.472 0.000 0.000 0.000
1757053661.573 0.000 0.000 0.000
1757053661.673 0.000 0.000 0.000
1757053661.774 0.000 0.000 0.000
1757053661.875 0.000 0.000 0.000
1757053661.975 0.000 0.000 0.000
1757053662.075 0.000 0.000 0.000
1757053662.176 0.000 0.000 0.000
1757053662.276 0.000 0.000 0.000
1757053662.376 0.000 0.000 0.000
1757053662.477 0.000 0.000 0.000
1757053662.578 0.000 0.000 0.000
1757053662.679 0.000 0.000 0.000
1757053662.780 0.000 0.000 0.000
1757053662.881 0.000 0.000 0.000
1757053662.982 0.000 0.000 0.000
1757053663.083 0.000 0.000 0.000
1757053663.184 0.000 0.000 0.000
1757053663.285 0.000 0.000 0.000
1757053663.386 0.000 0.000 0.000
1757053663.487 0.000 0.000 0.000
1757053663.587 0.000 0.000 0.000
1757053663.688 0.000 0.000 0.000
1757053663.789 0.000 0.000 0.000
1757053663.890 0.000 0.000 0.000
1757053663.991 0.000 0.000 0.000
1757053664.092 0.000 0.000 0.000
1757053664.192 0.000 0.000 0.000
1757053664.293 0.000 0.000 0.000
1757053664.393 0.000 0.000 0.000
1757053664.494 0.000 0.000 0.000
1757053664.595 0.000 0.000 0.000
1757053664.696 0.000 0.000 0.000
1757053664.796 0.000 0.000 0.000
1757053664.897 0.000 0.000 0.000
1757053664.998 0.000 0.000 0.000
1757053665.099 0.000 0.000 0.000
1757053665.199 0.000 0.000 0.000
1757053665.300 0.000 0.000 0.000
1757053665.400 0.000 0.000 0.000
1757053665.501 0.000 0.000 0.000
1757053665.602 0.000 0.000 0.000
1757053665.703 0.000 0.000 0.000
1757053665.804 0.000 0.000 0.000
1757053665.904 0.000 0.000 0.000
1757053666.005 0.000 0.000 0.000
1757053666.106 0.000 0.000 0.000
1757053666.206 0.000 0.000 0.000
1757053666.307 0.000 0.000 0.000
1757053666.407 0.000 0.000 0.000
1757053666.508 0.000 0.000 0.000
1757053666.609 0.000 0.000 0.000
1757053666.710 0.000 0.000 0.000
1757053666.811 0.000 0.000 0.000
1757053666.912 0.000 0.000 0.000
1757053667.013 0.000 0.000 0.000
1757053667.114 0.000 0.000 0.000
1757053667.215 0.000 0.000 0.000
1757053667.316 0.000 0.000 0.000
1757053667.416 0.000 0.000 0.000
1757053667.517 0.000 0.000 0.000
1757053667.617 0.000 0.000 0.000
1757053667.718 0.000 0.000 0.000
1757053667.819 0.000 0.000 0.000
1757053667.921 0.000 0.000 0.000
1757053668.021 0.000 0.000 0.000
1757053668.122 0.000 0.000 0.000
1757053668.223 0.000 0.000 0.000
1757053668.324 0.000 0.000 0.000
1757053668.425 0.000 0.000 0.000
1757053668.525 0.000 0.000 0.000
1757053668.626 0.000 0.000 0.000
1757053668.727 0.000 0.000 0.000
1757053668.828 0.000 0.000 0.000
1757053668.929 0.000 0.000 0.000
1757053669.029 0.000 0.000 0.000
1757053669.130 0.000 0.000 0.000
1757053669.231 0.000 0.000 0.000
1757053669.332 0.000 0.000 0.000
1757053669.433 0.000 0.000 0.000
1757053669.534 0.000 0.000 0.000
1757053669.635 0.000 0.000 0.000
1757053669.735 0.000 0.000 0.000
1757053669.836 0.000 0.000 0.000
1757053669.936 0.000 0.000 0.000
1757053670.037 0.000 0.000 0.000
1757053670.138 0.000 0.000 0.000
1757053670.239 0.000 0.000 0.000
1757053670.340 0.000 0.000 0.000
1757053670.440 0.000 0.000 0.000
