Time X Y Theta
1757053634.829 0.000 0.000 0.000
1757053634.930 0.000 0.000 0.000
1757053635.030 0.000 0.000 0.000
1757053635.131 0.000 0.000 0.000
1757053635.232 0.000 0.000 0.000
1757053635.333 0.000 0.000 0.000
1757053635.434 0.000 0.000 0.000
1757053635.534 0.000 0.000 0.000
1757053635.635 0.000 0.000 0.000
1757053635.735 0.000 0.000 0.000
1757053635.836 0.000 0.000 0.000
1757053635.936 0.000 0.000 0.000
1757053636.036 0.000 0.000 0.000
1757053636.136 0.000 0.000 0.000
1757053636.237 0.000 0.000 0.000
1757053636.338 0.000 0.000 0.000
1757053636.438 0.000 0.000 0.000
1757053636.539 0.000 0.000 0.000
1757053636.640 0.000 0.000 0.000
1757053636.741 0.000 0.000 0.000
1757053636.842 0.000 0.000 0.000
1757053636.942 0.000 0.000 0.000
1757053637.043 0.000 0.000 0.000
1757053637.144 0.000 0.000 0.000
1757053637.245 0.000 0.000 0.000
1757053637.346 0.000 0.000 0.000
1757053637.446 0.000 0.000 0.000
1757053637.547 0.000 0.000 0.000
1757053637.648 0.000 0.000 0.000
1757053637.749 0.000 0.000 0.000
1757053637.849 0.000 0.000 0.000
1757053637.949 0.000 0.000 0.000
1757053638.049 0.000 0.000 0.000
1757053638.149 0.000 0.000 0.000
1757053638.250 0.000 0.000 0.000
1757053638.351 0.000 0.000 0.000
1757053638.452 0.000 0.000 0.000
1757053638.552 0.000 0.000 0.000
1757053638.653 0.000 0.000 0.000
1757053638.754 0.000 0.000 0.000
1757053638.854 0.000 0.000 0.000
1757053638.955 0.000 0.000 0.000
1757053639.055 0.000 0.000 0.000
1757053639.155 0.000 0.000 0.000
1757053639.256 0.000 0.000 0.000
1757053639.356 0.000 0.000 0.000
1757053639.456 0.000 0.000 0.000
1757053639.557 0.000 0.000 0.000
1757053639.658 0.000 0.000 0.000
1757053639.759 0.000 0.000 0.000
1757053639.860 0.000 0.000 0.000
1757053639.961 0.000 0.000 0.000
1757053640.062 0.000 0.000 0.000
1757053640.163 0.000 0.000 0.000
1757053640.264 0.000 0.000 0.000
1757053640.365 0.000 0.000 0.000
1757053640.465 0.000 0.000 0.000
1757053640.565 0.000 0.000 0.000
1757053640.666 0.000 0.000 0.000
1757053640.767 0.000 0.000 0.000
1757053640.867 0.000 0.000 0.000
1757053640.968 0.000 0.000 0.000
1757053641.069 0.000 0.000 0.000
1757053641.170 0.000 0.000 0.000
1757053641.271 0.000 0.000 0.000
1757053641.371 0.000 0.000 0.000
1757053641.471 0.000 0.000 0.000
1757053641.572 0.000 0.000 0.000
1757053641.673 0.000 0.000 0.000
1757053641.774 0.000 0.000 0.000
1757053641.875 0.000 0.000 0.000
1757053641.976 0.000 0.000 0.000
1757053642.077 0.000 0.000 0.000
1757053642.178 0.000 0.000 0.000
1757053642.279 0.000 0.000 0.000
1757053642.379 0.000 0.000 0.000
1757053642.480 0.000 0.000 0.000
1757053642.581 0.000 0.000 0.000
1757053642.682 0.000 0.000 0.000
1757053642.783 0.000 0.000 0.000
1757053642.884 0.000 0.000 0.000
1757053642.985 0.000 0.000 0.000
1757053643.085 0.000 0.000 0.000
1757053643.186 0.000 0.000 0.000
1757053643.287 0.000 0.000 0.000
1757053643.388 0.000 0.000 0.000
1757053643.489 0.000 0.000 0.000
1757053643.590 0.000 0.000 0.000
1757053643.690 0.000 0.000 0.000
1757053643.792 0.000 0.000 0.000
1757053643.892 0.000 0.000 0.000
1757053643.993 0.000 0.000 0.000
1757053644.094 0.000 0.000 0.000
1757053644.195 0.000 0.000 0.000
1757053644.296 0.000 0.000 0.000
1757053644.396 0.000 0.000 0.000
1757053644.497 0.000 0.000 0.000
1757053644.598 0.000 0.000 0.000
1757053644.698 0.000 0.000 0.000
1757053644.799 0.000 0.000 0.000
1757053644.900 0.000 0.000 0.000
1757053645.000 0.000 0.000 0.000
1757053645.101 0.000 0.000 0.000
1757053645.202 0.000 0.000 0.000
1757053645.302 0.000 0.000 0.000
1757053645.403 0.000 0.000 0.000
1757053645.504 0.000 0.000 0.000
1757053645.605 0.000 0.000 0.000
1757053645.705 0.000 0.000 0.000
1757053645.806 0.000 0.000 0.000
1757053645.906 0.000 0.000 0.000
1757053646.006 0.000 0.000 0.000
1757053646.107 0.000 0.000 0.000
1757053646.207 0.000 0.000 0.000
1757053646.308 0.000 0.000 0.000
1757053646.409 0.000 0.000 0.000
1757053646.510 0.000 0.000 0.000
1757053646.611 0.000 0.000 0.000
1757053646.712 0.000 0.000 0.000
1757053646.813 0.000 0.000 0.000
1757053646.913 0.000 0.000 0.000
1757053647.014 0.000 0.000 0.000
1757053647.114 0.000 0.000 0.000
1757053647.215 0.000 0.000 0.000
1757053647.316 0.000 0.000 0.000
1757053647.416 0.000 0.000 0.000
1757053647.517 0.000 0.000 0.000
1757053647.617 0.000 0.000 0.000
1757053647.718 0.000 0.000 0.000
1757053647.818 0.000 0.000 0.000
1757053647.918 0.000 0.000 0.000
1757053648.019 0.000 0.000 0.000
1757053648.119 0.000 0.000 0.000
1757053648.220 0.000 0.000 0.000
1757053648.321 0.000 0.000 0.000
1757053648.422 0.000 0.000 0.000
1757053648.523 0.000 0.000 0.000
1757053648.624 0.000 0.000 0.000
1757053648.725 0.000 0.000 0.000
1757053648.826 0.000 0.000 0.000
1757053648.926 0.000 0.000 0.000
1757053649.027 0.000 0.000 0.000
1757053649.127 0.000 0.000 0.000
1757053649.227 0.000 0.000 0.000
1757053649.328 0.000 0.000 0.000
1757053649.429 0.000 0.000 0.000
1757053649.530 0.000 0.000 0.000
1757053649.631 0.000 0.000 0.000
1757053649.732 0.000 0.000 0.000
1757053649.833 0.000 0.000 0.000
1757053649.934 0.000 0.000 0.000
1757053650.035 0.000 0.000 0.000
1757053650.136 0.000 0.000 0.000
1757053650.237 0.000 0.000 0.000
1757053650.337 0.000 0.000 0.000
1757053650.438 0.000 0.000 0.000
1757053650.539 0.000 0.000 0.000
1757053650.639 0.000 0.000 0.000
1757053650.740 0.000 0.000 0.000
1757053650.841 0.000 0.000 0.000
1757053650.942 0.000 0.000 0.000
1757053651.043 0.000 0.000 0.000
1757053651.144 0.000 0.000 0.000
1757053651.244 0.000 0.000 0.000
1757053651.345 0.000 0.000 0.000
1757053651.446 0.000 0.000 0.000
1757053651.547 0.000 0.000 0.000
1757053651.648 0.000 0.000 0.000
1757053651.749 0.000 0.000 0.000
1757053651.850 0.000 0.000 0.000
1757053651.951 0.000 0.000 0.000
1757053652.051 0.000 0.000 0.000
1757053652.152 0.000 0.000 0.000
1757053652.253 0.000 0.000 0.000
1757053652.354 0.000 0.000 0.000
1757053652.454 0.000 0.000 0.000
1757053652.556 0.000 0.000 0.000
1757053652.656 0.000 0.000 0.000
1757053652.757 0.000 0.000 0.000
1757053652.857 0.000 0.000 0.000
1757053652.958 0.000 0.000 0.000
1757053653.059 0.000 0.000 0.000
1757053653.160 0.000 0.000 0.000
1757053653.260 0.000 0.000 0.000
1757053653.361 0.000 0.000 0.000
1757053653.462 0.000 0.000 0.000
1757053653.563 0.000 0.000 0.000
1757053653.664 0.000 0.000 0.000
1757053653.765 0.000 0.000 0.000
1757053653.866 0.000 0.000 0.000
1757053653.967 0.000 0.000 0.000
1757053654.067 0.000 0.000 0.000
1757053654.168 0.000 0.000 0.000
1757053654.269 0.000 0.000 0.000
1757053654.369 0.000 0.000 0.000
1757053654.470 0.000 0.000 0.000
1757053654.571 0.000 0.000 0.000
1757053654.672 0.000 0.000 0.000
1757053654.773 0.000 0.000 0.000
1757053654.874 0.000 0.000 0.000
1757053654.975 0.000 0.000 0.000
1757053655.076 0.000 0.000 0.000
1757053655.176 0.000 0.000 0.000
1757053655.277 0.000 0.000 0.000
1757053655.378 0.000 0.000 0.000
1757053655.479 0.000 0.000 0.000
1757053655.580 0.000 0.000 0.000
1757053655.681 0.000 0.000 0.000
1757053655.782 0.000 0.000 0.000
1757053655.882 0.000 0.000 0.000
1757053655.982 0.000 0.000 0.000
1757053656.083 0.000 0.000 0.000
1757053656.184 0.000 0.000 0.000
1757053656.285 0.000 0.000 0.000
1757053656.385 0.000 0.000 0.000
1757053656.486 0.000 0.000 0.000
1757053656.587 0.000 0.000 0.000
1757053656.688 0.000 0.000 0.000
1757053656.789 0.000 0.000 0.000
1757053656.890 0.000 0.000 0.000
1757053656.991 0.000 0.000 0.000
1757053657.092 0.000 0.000 0.000
1757053657.193 0.000 0.000 0.000
1757053657.294 0.000 0.000 0.000
1757053657.394 0.000 0.000 0.000
1757053657.495 0.000 0.000 0.000
1757053657.596 0.000 0.000 0.000
1757053657.697 0.000 0.000 0.000
1757053657.797 0.000 0.000 0.000
1757053657.898 0.000 0.000 0.000
1757053657.998 0.000 0.000 0.000
1757053658.099 0.000 0.000 0.000
1757053658.200 0.000 0.000 0.000
1757053658.301 0.000 0.000 0.000
1757053658.402 0.000 0.000 0.000
1757053658.502 0.000 0.000 0.000
1757053658.603 0.000 0.000 0.000
1757053658.703 0.000 0.000 0.000
1757053658.804 0.000 0.000 0.000
1757053658.905 0.000 0.000 0.000
1757053659.005 0.000 0.000 0.000
1757053659.106 0.000 0.000 0.000
1757053659.207 0.000 0.000 0.000
1757053659.308 0.000 0.000 0.000
1757053659.408 0.000 0.000 0.000
1757053659.509 0.000 0.000 0.000
1757053659.610 0.000 0.000 0.000
1757053659.711 0.000 0.000 0.000
1757053659.812 0.000 0.000 0.000
1757053659.913 0.000 0.000 0.000
1757053660.014 0.000 0.000 0.000
1757053660.114 0.000 0.000 0.000
1757053660.215 0.000 0.000 0.000
1757053660.315 0.000 0.000 0.000
1757053660.415 0.000 0.000 0.000
1757053660.516 0.000 0.000 0.000
1757053660.617 0.000 0.000 0.000
1757053660.717 0.000 0.000 0.000
1757053660.818 0.000 0.000 0.000
1757053660.918 0.000 0.000 0.000
1757053661.018 0.000 0.000 0.000
1757053661.119 0.000 0.000 0.000
1757053661.220 0.000 0.000 0.000
1757053661.320 0.000 0.000 0.000
1757053661.421 0.000 0.000 0.000
1757053661.521 0.000 0.000 0.000
1757053661.622 0.000 0.000 0.000
1757053661.722 0.000 0.000 0.000
1757053661.822 0.000 0.000 0.000
1757053661.923 0.000 0.000 0.000
1757053662.023 0.000 0.000 0.000
1757053662.123 0.000 0.000 0.000
1757053662.224 0.000 0.000 0.000
1757053662.325 0.000 0.000 0.000
1757053662.425 0.000 0.000 0.000
1757053662.526 0.000 0.000 0.000
1757053662.626 0.000 0.000 0.000
1757053662.727 0.000 0.000 0.000
1757053662.827 0.000 0.000 0.000
1757053662.928 0.000 0.000 0.000
1757053663.029 0.000 0.000 0.000
1757053663.130 0.000 0.000 0.000
1757053663.231 0.000 0.000 0.000
1757053663.332 0.000 0.000 0.000
1757053663.432 0.000 0.000 0.000
1757053663.533 0.000 0.000 0.000
1757053663.634 0.000 0.000 0.000
1757053663.735 0.000 0.000 0.000
1757053663.835 0.000 0.000 0.000
1757053663.936 0.000 0.000 0.000
1757053664.037 0.000 0.000 0.000
1757053664.137 0.000 0.000 0.000
1757053664.238 0.000 0.000 0.000
1757053664.339 0.000 0.000 0.000
1757053664.440 0.000 0.000 0.000
1757053664.541 0.000 0.000 0.000
1757053664.642 0.000 0.000 0.000
1757053664.743 0.000 0.000 0.000
1757053664.843 0.000 0.000 0.000
1757053664.944 0.000 0.000 0.000
1757053665.044 0.000 0.000 0.000
1757053665.145 0.000 0.000 0.000
1757053665.246 0.000 0.000 0.000
1757053665.347 0.000 0.000 0.000
1757053665.448 0.000 0.000 0.000
1757053665.548 0.000 0.000 0.000
1757053665.649 0.000 0.000 0.000
1757053665.750 0.000 0.000 0.000
1757053665.851 0.000 0.000 0.000
1757053665.952 0.000 0.000 0.000
1757053666.053 0.000 0.000 0.000
1757053666.154 0.000 0.000 0.000
1757053666.254 0.000 0.000 0.000
1757053666.355 0.000 0.000 0.000
1757053666.456 0.000 0.000 0.000
1757053666.557 0.000 0.000 0.000
1757053666.658 0.000 0.000 0.000
1757053666.759 0.000 0.000 0.000
1757053666.860 0.000 0.000 0.000
1757053666.961 0.000 0.000 0.000
1757053667.062 0.000 0.000 0.000
1757053667.163 0.000 0.000 0.000
1757053667.264 0.000 0.000 0.000
1757053667.365 0.000 0.000 0.000
1757053667.466 0.000 0.000 0.000
1757053667.566 0.000 0.000 0.000
