Time X Y Theta
1747137862.714 0.000 0.000 3.010
1747137862.840 0.000 0.000 3.010
1747137862.903 0.000 0.000 3.010
1747137863.217 0.000 0.000 -1.840
1747137863.719 0.000 0.000 0.990
1747137863.844 0.000 0.000 0.990
1747137864.222 0.000 0.000 -1.410
1747137864.722 0.000 0.000 -0.030
1747137864.848 0.000 0.000 -0.030
1747137865.218 0.000 0.000 -2.690
1747137865.719 0.000 0.000 0.940
1747137865.843 0.000 0.000 0.940
1747137866.216 0.000 0.000 -0.960
1747137866.716 0.000 0.000 -1.030
1747137866.841 0.000 0.000 -1.030
1747137867.216 0.000 0.000 -3.070
1747137867.713 0.000 0.000 -2.470
1747137867.900 0.000 0.000 -2.470
1747137867.963 0.000 0.000 -2.470
1747137868.275 0.000 0.000 4.600
1747137868.777 0.000 0.000 2.990
1747137868.902 0.000 0.000 2.990
1747137869.277 0.000 0.000 3.430
1747137869.778 0.000 0.000 1.070
1747137869.961 0.000 0.000 1.070
1747137870.335 0.000 0.000 4.820
1747137870.836 0.000 0.000 -3.370
1747137870.959 0.000 0.000 -3.370
1747137871.337 0.000 0.000 -3.220
1747137871.834 0.000 0.000 -0.300
1747137871.959 0.000 0.000 -0.300
1747137872.333 0.000 0.000 -0.940
1747137872.833 0.000 0.000 -4.590
1747137872.959 0.000 0.000 -4.590
1747137873.019 0.000 0.000 -4.590
1747137873.331 0.000 0.000 -0.400
1747137873.830 0.000 0.000 -4.800
1747137873.955 0.000 0.000 -4.800
1747137874.331 0.000 0.000 0.780
1747137874.832 0.000 0.000 2.650
1747137874.956 0.000 0.000 2.650
1747137875.330 0.000 0.000 -0.920
1747137875.831 0.000 0.000 -4.290
1747137875.955 0.000 0.000 -4.290
1747137876.333 0.000 0.000 -4.810
1747137876.831 0.000 0.000 3.380
1747137876.956 0.000 0.000 3.380
1747137877.332 0.000 0.000 -3.200
1747137877.830 0.000 0.000 -1.850
1747137877.955 0.000 0.000 -1.850
1747137878.018 0.000 0.000 -1.850
1747137878.328 0.000 0.000 -1.310
1747137878.827 0.000 0.000 0.390
1747137878.951 0.000 0.000 0.390
1747137879.324 0.000 0.000 -0.360
1747137879.824 0.000 0.000 3.850
1747137879.949 0.000 0.000 3.850
1747137880.323 0.000 0.000 -1.730
1747137880.823 0.000 0.000 4.600
1747137880.948 0.000 0.000 4.600
1747137881.322 0.000 0.000 -1.350
1747137881.885 0.000 0.000 -0.280
1747137881.948 0.000 0.000 -0.280
1747137882.388 0.000 0.000 -2.780
1747137882.893 0.000 0.000 -4.770
1747137882.956 0.000 0.000 -4.770
1747137883.020 0.000 0.000 -4.770
1747137883.398 0.000 0.000 1.440
1747137883.904 0.000 0.000 4.170
1747137883.967 0.000 0.000 4.170
1747137884.403 0.000 0.000 -2.710
1747137884.905 0.000 0.000 -1.010
1747137884.966 0.000 0.000 -1.010
1747137885.404 0.000 0.000 -4.840
1747137885.905 0.000 0.000 -2.680
1747137885.968 0.000 0.000 -2.680
1747137886.411 0.000 0.000 -2.630
1747137886.909 0.000 0.000 1.190
1747137886.972 0.000 0.000 1.190
1747137887.411 0.000 0.000 3.180
1747137887.908 0.000 0.000 3.090
1747137887.971 0.000 0.000 3.090
1747137888.032 0.000 0.000 3.090
1747137888.407 0.000 0.000 2.200
1747137888.906 0.000 0.000 4.110
1747137888.969 0.000 0.000 4.110
1747137889.407 0.000 0.000 1.670
1747137889.906 0.000 0.000 3.630
1747137889.970 0.000 0.000 3.630
1747137890.410 0.000 0.000 0.150
1747137890.911 0.000 0.000 3.040
1747137890.975 0.000 0.000 3.040
1747137891.411 0.000 0.000 4.940
1747137891.911 0.000 0.000 4.090
1747137891.973 0.000 0.000 4.090
1747137892.410 0.000 0.000 1.420
1747137892.910 0.000 0.000 0.990
1747137892.971 0.000 0.000 0.990
1747137893.033 0.000 0.000 0.990
1747137893.410 0.000 0.000 -0.070
1747137893.912 0.000 0.000 3.200
1747137893.975 0.000 0.000 3.200
1747137894.415 0.000 0.000 2.750
1747137894.918 0.000 0.000 2.720
1747137894.980 0.000 0.000 2.720
1747137895.419 0.000 0.000 3.140
1747137895.917 0.000 0.000 2.650
1747137895.980 0.000 0.000 2.650
1747137896.416 0.000 0.000 -4.860
1747137896.917 0.000 0.000 0.090
1747137897.040 0.000 0.000 0.090
1747137897.416 0.000 0.000 4.300
1747137897.918 0.000 0.000 2.640
1747137898.044 0.000 0.000 2.640
1747137898.108 0.000 0.000 2.640
1747137898.422 0.000 0.000 -4.450
1747137898.927 0.000 0.000 1.060
1747137899.051 0.000 0.000 1.060
1747137899.427 0.000 0.000 4.000
1747137899.927 0.000 0.000 -2.750
1747137900.052 0.000 0.000 -2.750
1747137900.427 0.000 0.000 -3.760
1747137900.928 0.000 0.000 2.350
1747137901.052 0.000 0.000 2.350
1747137901.427 0.000 0.000 -3.380
1747137901.931 0.000 0.000 0.960
1747137902.054 0.000 0.000 0.960
1747137902.432 0.000 0.000 -3.110
1747137902.933 0.000 0.000 -3.970
1747137903.057 0.000 0.000 -3.970
1747137903.120 0.000 0.000 -3.970
1747137903.433 0.000 0.000 2.840
1747137903.934 0.000 0.000 3.250
1747137904.061 0.000 0.000 3.250
1747137904.443 0.000 0.000 0.610
1747137904.943 0.000 0.000 -1.350
1747137905.069 0.000 0.000 -1.350
1747137905.446 0.000 0.000 3.950
1747137905.947 0.000 0.000 -0.670
1747137906.074 0.000 0.000 -0.670
1747137906.450 0.000 0.000 4.660
1747137906.949 0.000 0.000 -2.830
1747137907.075 0.000 0.000 -2.830
1747137907.451 0.000 0.000 3.260
1747137907.951 0.000 0.000 2.530
1747137908.077 0.000 0.000 2.530
1747137908.144 0.000 0.000 2.530
1747137908.453 0.000 0.000 2.790
1747137908.957 0.000 0.000 4.240
1747137909.082 0.000 0.000 4.240
1747137909.460 0.000 0.000 -4.540
1747137909.961 0.000 0.000 -2.060
1747137910.087 0.000 0.000 -2.060
1747137910.460 0.000 0.000 -3.040
1747137910.960 0.000 0.000 2.470
1747137911.085 0.000 0.000 2.470
1747137911.460 0.000 0.000 -3.730
1747137911.961 0.000 0.000 4.280
1747137912.085 0.000 0.000 4.280
1747137912.457 0.000 0.000 3.210
1747137912.959 0.000 0.000 1.310
1747137913.083 0.000 0.000 1.310
1747137913.144 0.000 0.000 1.310
1747137913.457 0.000 0.000 1.040
1747137913.957 0.000 0.000 -2.380
1747137914.082 0.000 0.000 -2.380
1747137914.457 0.000 0.000 0.570
1747137914.958 0.000 0.000 4.440
1747137915.083 0.000 0.000 4.440
1747137915.456 0.000 0.000 -1.000
1747137915.956 0.000 0.000 4.020
1747137916.080 0.000 0.000 4.020
1747137916.455 0.000 0.000 2.410
1747137916.955 0.000 0.000 2.430
1747137917.079 0.000 0.000 2.430
1747137917.456 0.000 0.000 3.420
1747137917.956 0.000 0.000 -3.650
1747137918.083 0.000 0.000 -3.650
1747137918.146 0.000 0.000 -3.650
1747137918.456 0.000 0.000 0.930
1747137918.956 0.000 0.000 4.180
1747137919.080 0.000 0.000 4.180
1747137919.453 0.000 0.000 -3.870
1747137919.952 0.000 0.000 -1.320
1747137920.076 0.000 0.000 -1.320
1747137920.452 0.000 0.000 -2.700
1747137920.951 0.000 0.000 -0.130
1747137921.075 0.000 0.000 -0.130
1747137921.449 0.000 0.000 3.120
1747137921.949 0.000 0.000 2.640
1747137922.074 0.000 0.000 2.640
1747137922.509 0.000 0.000 -2.570
1747137923.006 0.000 0.000 -0.750
1747137923.130 0.000 0.000 -0.750
1747137923.193 0.000 0.000 -0.750
1747137923.505 0.000 0.000 2.030
1747137924.007 0.000 0.000 -0.250
1747137924.131 0.000 0.000 -0.250
1747137924.505 0.000 0.000 4.010
1747137925.005 0.000 0.000 -3.570
1747137925.131 0.000 0.000 -3.570
1747137925.506 0.000 0.000 -3.410
1747137926.004 0.000 0.000 1.750
1747137926.131 0.000 0.000 1.750
1747137926.507 0.000 0.000 -0.970
1747137927.005 0.000 0.000 0.980
1747137927.129 0.000 0.000 0.980
1747137927.504 0.000 0.000 -4.780
1747137928.001 0.000 0.000 -0.320
1747137928.127 0.000 0.000 -0.320
1747137928.191 0.000 0.000 -0.320
1747137928.505 0.000 0.000 -2.930
1747137929.004 0.000 0.000 0.400
1747137929.128 0.000 0.000 0.400
1747137929.504 0.000 0.000 4.650
1747137930.003 0.000 0.000 4.500
1747137930.130 0.000 0.000 4.500
1747137930.502 0.000 0.000 4.980
1747137931.006 0.000 0.000 4.620
1747137931.128 0.000 0.000 4.620
1747137931.503 0.000 0.000 0.740
1747137932.002 0.000 0.000 -2.780
1747137932.126 0.000 0.000 -2.780
1747137932.500 0.000 0.000 3.100
1747137932.998 0.000 0.000 2.070
1747137933.121 0.000 0.000 2.070
1747137933.183 0.000 0.000 2.070
1747137933.494 0.000 0.000 1.440
1747137934.053 0.000 0.000 3.230
1747137934.179 0.000 0.000 3.230
1747137934.556 0.000 0.000 3.950
1747137935.054 0.000 0.000 -4.620
1747137935.178 0.000 0.000 -4.620
1747137935.551 0.000 0.000 4.440
1747137936.050 0.000 0.000 -4.830
1747137936.175 0.000 0.000 -4.830
1747137936.549 0.000 0.000 -4.790
1747137937.047 0.000 0.000 -0.540
1747137937.170 0.000 0.000 -0.540
1747137937.547 0.000 0.000 0.650
1747137938.047 0.000 0.000 3.770
1747137938.172 0.000 0.000 3.770
1747137938.233 0.000 0.000 3.770
1747137938.545 0.000 0.000 -1.810
1747137939.044 0.000 0.000 1.290
1747137939.167 0.000 0.000 1.290
1747137939.602 0.000 0.000 -0.990
1747137940.101 0.000 0.000 -1.410
1747137940.226 0.000 0.000 -1.410
1747137940.605 0.000 0.000 -4.180
1747137941.108 0.000 0.000 -3.210
1747137941.231 0.000 0.000 -3.210
1747137941.607 0.000 0.000 2.260
1747137942.110 0.000 0.000 -3.470
1747137942.234 0.000 0.000 -3.470
1747137942.606 0.000 0.000 -1.250
1747137943.108 0.000 0.000 2.230
1747137943.232 0.000 0.000 2.230
1747137943.293 0.000 0.000 2.230
