Time X Y Theta
1756974629.518 0.000 0.000 0.000
1756974629.619 0.000 0.000 0.000
1756974629.720 0.000 0.000 0.000
1756974629.820 0.000 0.000 0.000
1756974629.921 0.000 0.000 0.000
1756974630.021 0.000 0.000 0.000
1756974630.122 0.000 0.000 0.000
1756974630.222 0.000 0.000 0.000
1756974630.323 0.000 0.000 0.000
1756974630.423 0.000 0.000 0.000
1756974630.525 0.000 0.000 0.000
1756974630.625 0.000 0.000 0.000
1756974630.726 0.000 0.000 0.000
1756974630.826 0.000 0.000 0.000
1756974630.927 0.000 0.000 0.000
1756974631.028 0.000 0.000 0.000
1756974631.128 0.000 0.000 0.000
1756974631.229 0.000 0.000 0.000
1756974631.330 0.000 0.000 0.000
1756974631.431 0.000 0.000 0.000
1756974631.531 0.000 0.000 0.000
1756974631.632 0.000 0.000 0.000
1756974631.734 0.000 0.000 0.000
1756974631.835 0.000 0.000 0.000
1756974631.935 0.000 0.000 0.000
1756974632.036 0.000 0.000 0.000
1756974632.137 0.000 0.000 0.000
1756974632.237 0.000 0.000 0.000
1756974632.338 0.000 0.000 0.000
1756974632.439 0.000 0.000 0.000
1756974632.540 0.000 0.000 0.000
1756974632.640 0.000 0.000 0.000
1756974632.740 0.000 0.000 0.000
1756974632.841 0.000 0.000 0.000
1756974632.942 0.000 0.000 0.000
1756974633.043 0.000 0.000 0.000
1756974633.144 0.000 0.000 0.000
1756974633.244 0.000 0.000 0.000
1756974633.345 0.000 0.000 0.000
1756974633.445 0.000 0.000 0.000
1756974633.546 0.000 0.000 0.000
1756974633.647 0.000 0.000 0.000
1756974633.748 0.000 0.000 0.000
1756974633.849 0.000 0.000 0.000
1756974633.950 0.000 0.000 0.000
1756974634.050 0.000 0.000 0.000
1756974634.151 0.000 0.000 0.000
1756974634.252 0.000 0.000 0.000
1756974634.353 0.000 0.000 0.000
1756974634.453 0.000 0.000 0.000
1756974634.554 0.000 0.000 0.000
1756974634.655 0.000 0.000 0.000
1756974634.755 0.000 0.000 0.000
1756974634.856 0.000 0.000 0.000
1756974634.956 0.000 0.000 0.000
1756974635.057 0.000 0.000 0.000
1756974635.158 0.000 0.000 0.000
1756974635.259 0.000 0.000 0.000
1756974635.360 0.000 0.000 0.000
1756974635.460 0.000 0.000 0.000
1756974635.561 0.000 0.000 0.000
1756974635.662 0.000 0.000 0.000
1756974635.763 0.000 0.000 0.000
1756974635.864 0.000 0.000 0.000
1756974635.965 0.000 0.000 0.000
1756974636.066 0.000 0.000 0.000
1756974636.167 0.000 0.000 0.000
1756974636.268 0.000 0.000 0.000
1756974636.368 0.000 0.000 0.000
1756974636.469 0.000 0.000 0.000
1756974636.570 0.000 0.000 0.000
1756974636.670 0.000 0.000 0.000
1756974636.770 0.000 0.000 0.000
1756974636.871 0.000 0.000 0.000
1756974636.972 0.000 0.000 0.000
1756974637.072 0.000 0.000 0.000
1756974637.173 0.000 0.000 0.000
1756974637.274 0.000 0.000 0.000
1756974637.375 0.000 0.000 0.000
1756974637.475 0.000 0.000 0.000
1756974637.576 0.000 0.000 0.000
1756974637.676 0.000 0.000 0.000
1756974637.777 0.000 0.000 0.000
1756974637.878 0.000 0.000 0.000
1756974637.978 0.000 0.000 0.000
1756974638.079 0.000 0.000 0.000
1756974638.179 0.000 0.000 0.000
1756974638.280 0.000 0.000 0.000
1756974638.381 0.000 0.000 0.000
1756974638.482 0.000 0.000 0.000
1756974638.583 0.000 0.000 0.000
1756974638.684 0.000 0.000 0.000
1756974638.785 0.000 0.000 0.000
1756974638.885 0.000 0.000 0.000
1756974638.986 0.000 0.000 0.000
1756974639.087 0.000 0.000 0.000
1756974639.188 0.000 0.000 0.000
1756974639.288 0.000 0.000 0.000
1756974639.389 0.000 0.000 0.000
1756974639.489 0.000 0.000 0.000
1756974639.590 0.000 0.000 0.000
1756974639.691 0.000 0.000 0.000
1756974639.791 0.000 0.000 0.000
1756974639.892 0.000 0.000 0.000
1756974639.993 0.000 0.000 0.000
1756974640.094 0.000 0.000 0.000
1756974640.195 0.000 0.000 0.000
1756974640.296 0.000 0.000 0.000
1756974640.397 0.000 0.000 0.000
1756974640.498 0.000 0.000 0.000
1756974640.598 0.000 0.000 0.000
1756974640.699 0.000 0.000 0.000
1756974640.800 0.000 0.000 0.000
1756974640.900 0.000 0.000 0.000
1756974641.001 0.000 0.000 0.000
1756974641.102 0.000 0.000 0.000
1756974641.203 0.000 0.000 0.000
1756974641.304 0.000 0.000 0.000
1756974641.404 0.000 0.000 0.000
1756974641.505 0.000 0.000 0.000
1756974641.607 0.000 0.000 0.000
1756974641.707 0.000 0.000 0.000
1756974641.808 0.000 0.000 0.000
1756974641.909 0.000 0.000 0.000
1756974642.010 0.000 0.000 0.000
1756974642.110 0.000 0.000 0.000
1756974642.211 0.000 0.000 0.000
1756974642.312 0.000 0.000 0.000
1756974642.413 0.000 0.000 0.000
1756974642.513 0.000 0.000 0.000
1756974642.614 0.000 0.000 0.000
1756974642.715 0.000 0.000 0.000
1756974642.816 0.000 0.000 0.000
1756974642.916 0.000 0.000 0.000
1756974643.016 0.000 0.000 0.000
1756974643.117 0.000 0.000 0.000
1756974643.218 0.000 0.000 0.000
1756974643.319 0.000 0.000 0.000
1756974643.420 0.000 0.000 0.000
1756974643.521 0.000 0.000 0.000
1756974643.622 0.000 0.000 0.000
1756974643.723 0.000 0.000 0.000
1756974643.824 0.000 0.000 0.000
1756974643.925 0.000 0.000 0.000
1756974644.025 0.000 0.000 0.000
1756974644.125 0.000 0.000 0.000
1756974645.154 0.000 0.000 0.000
1756974645.254 0.000 0.000 0.000
1756974645.355 0.000 0.000 0.000
1756974645.456 0.000 0.000 0.000
1756974645.557 0.000 0.000 0.000
1756974645.658 0.000 0.000 0.000
1756974645.759 0.000 0.000 0.000
1756974645.860 0.000 0.000 0.000
1756974645.960 0.000 0.000 0.000
1756974646.061 0.000 0.000 0.000
1756974646.162 0.000 0.000 0.000
1756974646.263 0.000 0.000 0.000
1756974646.364 0.000 0.000 0.000
1756974646.465 0.000 0.000 0.000
1756974646.565 0.000 0.000 0.000
1756974646.666 0.000 0.000 0.000
1756974646.766 0.000 0.000 0.000
1756974646.867 0.000 0.000 0.000
1756974646.967 0.000 0.000 0.000
1756974647.067 0.000 0.000 0.000
1756974647.168 0.000 0.000 0.000
1756974647.269 0.000 0.000 0.000
1756974647.369 0.000 0.000 0.000
1756974647.470 0.000 0.000 0.000
1756974647.571 0.000 0.000 0.000
1756974647.672 0.000 0.000 0.000
1756974647.773 0.000 0.000 0.000
1756974647.874 0.000 0.000 0.000
1756974647.975 0.000 0.000 0.000
1756974648.076 0.000 0.000 0.000
1756974648.177 0.000 0.000 0.000
1756974648.278 0.000 0.000 0.000
1756974648.379 0.000 0.000 0.000
1756974648.479 0.000 0.000 0.000
1756974648.580 0.000 0.000 0.000
1756974648.680 0.000 0.000 0.000
1756974648.781 0.000 0.000 0.000
1756974648.882 0.000 0.000 0.000
1756974648.983 0.000 0.000 0.000
1756974649.084 0.000 0.000 0.000
1756974649.185 0.000 0.000 0.000
1756974649.286 0.000 0.000 0.000
1756974649.386 0.000 0.000 0.000
1756974649.487 0.000 0.000 0.000
1756974649.588 0.000 0.000 0.000
1756974649.688 0.000 0.000 0.000
1756974649.789 0.000 0.000 0.000
1756974649.890 0.000 0.000 0.000
1756974649.991 0.000 0.000 0.000
1756974650.092 0.000 0.000 0.000
1756974650.193 0.000 0.000 0.000
1756974650.294 0.000 0.000 0.000
1756974650.395 0.000 0.000 0.000
1756974650.496 0.000 0.000 0.000
1756974650.596 0.000 0.000 0.000
1756974650.697 0.000 0.000 0.000
1756974650.798 0.000 0.000 0.000
1756974650.899 0.000 0.000 0.000
1756974650.999 0.000 0.000 0.000
1756974651.099 0.000 0.000 0.000
1756974651.200 0.000 0.000 0.000
1756974651.300 0.000 0.000 0.000
1756974651.401 0.000 0.000 0.000
1756974651.501 0.000 0.000 0.000
1756974651.601 0.000 0.000 0.000
1756974651.702 0.000 0.000 0.000
1756974651.803 0.000 0.000 0.000
1756974651.904 0.000 0.000 0.000
1756974652.005 0.000 0.000 0.000
1756974652.105 0.000 0.000 0.000
1756974652.206 0.000 0.000 0.000
1756974652.307 0.000 0.000 0.000
1756974652.408 0.000 0.000 0.000
1756974652.509 0.000 0.000 0.000
1756974652.609 0.000 0.000 0.000
1756974652.710 0.000 0.000 0.000
1756974652.811 0.000 0.000 0.000
1756974652.912 0.000 0.000 0.000
1756974653.012 0.000 0.000 0.000
1756974653.113 0.000 0.000 0.000
1756974653.213 0.000 0.000 0.000
1756974653.314 0.000 0.000 0.000
1756974653.415 0.000 0.000 0.000
1756974653.516 0.000 0.000 0.000
1756974653.617 0.000 0.000 0.000
1756974653.717 0.000 0.000 0.000
1756974653.818 0.000 0.000 0.000
1756974653.919 0.000 0.000 0.000
1756974654.020 0.000 0.000 0.000
1756974654.120 0.000 0.000 0.000
1756974654.221 0.000 0.000 0.000
1756974654.322 0.000 0.000 0.000
1756974654.423 0.000 0.000 0.000
1756974654.524 0.000 0.000 0.000
1756974654.624 0.000 0.000 0.000
1756974654.725 0.000 0.000 0.000
1756974654.825 0.000 0.000 0.000
1756974654.926 0.000 0.000 0.000
1756974655.027 0.000 0.000 0.000
1756974655.128 0.000 0.000 0.000
1756974655.729 0.000 0.000 0.000
1756974655.830 0.000 0.000 0.000
1756974655.931 0.000 0.000 0.000
1756974656.031 0.000 0.000 0.000
1756974656.132 0.000 0.000 0.000
1756974656.233 0.000 0.000 0.000
1756974656.334 0.000 0.000 0.000
1756974656.434 0.000 0.000 0.000
1756974656.535 0.000 0.000 0.000
1756974656.635 0.000 0.000 0.000
1756974656.736 0.000 0.000 0.000
1756974656.837 0.000 0.000 0.000
1756974656.938 0.000 0.000 0.000
1756974657.039 0.000 0.000 0.000
1756974657.139 0.000 0.000 0.000
1756974657.240 0.000 0.000 0.000
1756974657.340 0.000 0.000 0.000
1756974657.440 0.000 0.000 0.000
1756974657.541 0.000 0.000 0.000
1756974657.641 0.000 0.000 0.000
1756974657.742 0.000 0.000 0.000
1756974657.843 0.000 0.000 0.000
1756974657.944 0.000 0.000 0.000
1756974658.044 0.000 0.000 0.000
1756974658.145 0.000 0.000 0.000
1756974658.245 0.000 0.000 0.000
1756974658.346 0.000 0.000 0.000
1756974658.447 0.000 0.000 0.000
1756974658.547 0.000 0.000 0.000
1756974658.648 0.000 0.000 0.000
1756974658.749 0.000 0.000 0.000
1756974658.850 0.000 0.000 0.000
1756974658.950 0.000 0.000 0.000
1756974659.051 0.000 0.000 0.000
1756974659.152 0.000 0.000 0.000
1756974659.253 0.000 0.000 0.000
1756974659.354 0.000 0.000 0.000
1756974659.455 0.000 0.000 0.000
1756974659.556 0.000 0.000 0.000
1756974659.656 0.000 0.000 0.000
1756974659.757 0.000 0.000 0.000
1756974659.858 0.000 0.000 0.000
1756974659.959 0.000 0.000 0.000
1756974660.060 0.000 0.000 0.000
1756974660.161 0.000 0.000 0.000
1756974660.262 0.000 0.000 0.000
1756974660.362 0.000 0.000 0.000
1756974660.463 0.000 0.000 0.000
1756974660.564 0.000 0.000 0.000
1756974660.664 0.000 0.000 0.000
1756974660.765 0.000 0.000 0.000
1756974660.866 0.000 0.000 0.000
1756974660.967 0.000 0.000 0.000
1756974661.067 0.000 0.000 0.000
1756974661.168 0.000 0.000 0.000
1756974661.269 0.000 0.000 0.000
1756974661.370 0.000 0.000 0.000
1756974661.470 0.000 0.000 0.000
1756974661.571 0.000 0.000 0.000
1756974661.672 0.000 0.000 0.000
1756974661.772 0.000 0.000 0.000
1756974661.873 0.000 0.000 0.000
1756974661.973 0.000 0.000 0.000
1756974662.073 0.000 0.000 0.000
1756974662.174 0.000 0.000 0.000
1756974662.275 0.000 0.000 0.000
1756974662.375 0.000 0.000 0.000
1756974662.475 0.000 0.000 0.000
1756974662.576 0.000 0.000 0.000
1756974662.677 0.000 0.000 0.000
1756974662.778 0.000 0.000 0.000
1756974662.879 0.000 0.000 0.000
1756974662.980 0.000 0.000 0.000
1756974663.081 0.000 0.000 0.000
1756974663.182 0.000 0.000 0.000
1756974663.282 0.000 0.000 0.000
1756974663.383 0.000 0.000 0.000
1756974663.484 0.000 0.000 0.000
1756974663.585 0.000 0.000 0.000
1756974663.686 0.000 0.000 0.000
1756974663.786 0.000 0.000 0.000
1756974663.887 0.000 0.000 0.000
1756974663.987 0.000 0.000 0.000
1756974664.088 0.000 0.000 0.000
1756974664.188 0.000 0.000 0.000
1756974664.289 0.000 0.000 0.000
1756974664.390 0.000 0.000 0.000
