Time X Y Theta
1747176395.215 0.000 0.000 1.370
1747176395.215 0.000 0.000 1.370
1747176397.266 0.000 0.000 3.260
1747176397.266 0.000 0.000 3.260
1747176399.260 0.000 0.000 -0.300
1747176399.323 0.000 0.000 -0.300
1747176399.323 0.000 0.000 -0.300
1747176401.263 0.000 0.000 -1.210
1747176401.263 0.000 0.000 -1.210
1747176403.259 0.000 0.000 1.080
1747176404.320 0.000 0.000 1.080
1747176404.320 0.000 0.000 1.080
1747176405.260 0.000 0.000 2.530
