Time X Y Theta
1747135852.403 0.000 0.000 -3.690
1747135852.526 0.000 0.000 -3.690
1747135852.960 0.000 0.000 -1.400
1747135853.458 0.000 0.000 -4.330
1747135853.586 0.000 0.000 -4.330
1747135853.962 0.000 0.000 4.410
1747135854.463 0.000 0.000 1.590
1747135854.587 0.000 0.000 1.590
1747135855.022 0.000 0.000 3.780
1747135855.520 0.000 0.000 -3.200
1747135855.584 0.000 0.000 -3.200
1747135856.022 0.000 0.000 1.440
1747135856.525 0.000 0.000 -0.240
1747135856.586 0.000 0.000 -0.240
1747135856.647 0.000 0.000 -0.240
1747135857.018 0.000 0.000 3.110
1747135857.519 0.000 0.000 3.080
1747135857.583 0.000 0.000 3.080
1747135858.016 0.000 0.000 -1.550
1747135858.516 0.000 0.000 -4.410
1747135858.579 0.000 0.000 -4.410
1747135859.018 0.000 0.000 -2.820
1747135859.521 0.000 0.000 3.830
1747135859.584 0.000 0.000 3.830
1747135860.021 0.000 0.000 2.640
1747135860.524 0.000 0.000 2.820
1747135860.587 0.000 0.000 2.820
1747135861.026 0.000 0.000 2.210
1747135861.529 0.000 0.000 4.370
1747135861.592 0.000 0.000 4.370
1747135861.654 0.000 0.000 4.370
1747135862.089 0.000 0.000 4.790
1747135862.649 0.000 0.000 4.900
1747135862.712 0.000 0.000 4.900
1747135863.147 0.000 0.000 1.630
1747135863.647 0.000 0.000 -0.060
1747135863.709 0.000 0.000 -0.060
1747135864.147 0.000 0.000 -4.870
1747135864.644 0.000 0.000 -2.720
1747135864.705 0.000 0.000 -2.720
1747135865.140 0.000 0.000 3.200
1747135865.636 0.000 0.000 -3.760
1747135865.698 0.000 0.000 -3.760
1747135866.136 0.000 0.000 1.020
1747135866.636 0.000 0.000 2.840
1747135866.699 0.000 0.000 2.840
1747135866.759 0.000 0.000 2.840
1747135867.136 0.000 0.000 -1.190
1747135867.696 0.000 0.000 1.260
1747135867.758 0.000 0.000 1.260
1747135868.195 0.000 0.000 -0.990
1747135868.693 0.000 0.000 0.300
1747135868.755 0.000 0.000 0.300
1747135869.191 0.000 0.000 1.550
1747135869.691 0.000 0.000 4.710
1747135869.753 0.000 0.000 4.710
1747135870.191 0.000 0.000 3.080
1747135870.690 0.000 0.000 4.240
1747135870.752 0.000 0.000 4.240
1747135871.190 0.000 0.000 0.080
1747135871.691 0.000 0.000 4.490
1747135871.753 0.000 0.000 4.490
1747135871.815 0.000 0.000 4.490
1747135872.189 0.000 0.000 3.400
1747135872.685 0.000 0.000 0.840
